"Group_Type","Delegation","Honorific","Person_Name","Job_Title","Division","Affiliation","Virtual","Year","Meeting","Location","Female","IGO","NGO","Observer","Party","IO","Delegation_COW","Delegation_ISO"
"Parties","Greece","Mr","Ioannis Kinnas","Counsellor, Head of the Delegation",NA,"Permanent Mission of Greece to the United Nations Geneva",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,350,"GRC"
"Parties","Greece","Mr","George Papadatos","Counsellor",NA,"Permanent Mission of Greece to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,350,"GRC"
"Parties","Holy See","M","Vittorio Canuto",NA,NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,NA,"VAT"
"Parties","Hungary","Mr","Erno Meszaros","Member",NA,"Hungarian Academy of Sciences Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,310,"HUN"
"Parties","Hungary","Mr","Istvan Mezei","First Secretary Scientific-Technical Attaché",NA,"Embassy of the Republic of Hungary Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,310,"HUN"
"Parties","Iceland","HE Mr","Tomas A. Tomasson","Ambassador of Iceland to the United States",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,395,"ISL"
"Parties","Iceland","Mr","Jén Egill Egilsson","Counsellor",NA,"Embassy of Iceland Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,395,"ISL"
"Parties","India","Mr","C. Dasgupta","Head of the Delegation","Ministry of. External Affairs",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,750,"IND"
"Parties","India","HE Mr","T. Prabhakar Menon","Ambassador Deputy Permanent Representative, Alternate Head of the Delegation",NA,"Permanent Mission of India to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,750,"IND"
"Parties","India","Mr","Nikhil Seth","First Secretary",NA,"Permanent Mission of India to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,750,"IND"
"Parties","Indonesia","Mr","Adian Silalahi","Minister Counsellor, Head of the Delegation",NA,"Permanent Mission of Indonesia to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,850,"IDN"
"Parties","Indonesia","Mr","Abdurachman Mattaliti",NA,"Embassy of Indonesia, Washington D.C",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,850,"IDN"
"Parties","Iran","Mr","Morteza Damanpakjamti",NA,NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,630,"IRN"
"Parties","Iran","Mr","Mohammad Ali Najafi",NA,NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,630,"IRN"
"Parties","Ireland","Mr","Joseph Lynch","Counsellor and Deputy Chief of Mission, Head of the Delegation","Embassy of Ireland Washington D.C",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,205,"IRL"
"Parties","Ireland","Mr","Timothy P. O'connor","First Secretary",NA,"Embassy of Ireland to the United States Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,205,"IRL"
"Parties","Italy","HE Mr","Giorgio Reitano","Ambassador",NA,"Ministry of Foreign Affairs Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mr","Corrado Clini","Director-General Ministry of the Environment",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mr","Giuseppe Cassini","counsellor",NA,"Ministry of the Environment isers",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mr","Giovannino Di Palma",NA,NA,"Ministry of Industry",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mr","Giancarlo Pinchera",NA,NA,"National Council for Research and Development of Nuclear and Alternative Energies",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mr","Antonio Speranza",NA,NA,"Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mr","Alfonso Sutera",NA,NA,"Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,325,"ITA"
"Parties","Japan","HE Mr","Nobutoshi Akao","Ambassador for Global Environmental Affairs and Asia-Pacific Co-operation",NA,"Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Saburo Kato","Director-General","Global Environmental Department","Environment Agency",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Katsuo Seiki","Deputy Director-General for Global Environmental Affairs",NA,"Ministry of International Trade and Industry",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Naoki Hirano","Director of Policy Division","Transport Policy Bureau","Ministry of Transport",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Susumu Fujimoto","Director","Economic Affairs Division United Nations Bureau","Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Jun-Ichi Shtino","Head","Office of Climate programme Planning Division. Administration Department","Japan Meteorological Agency",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Katsuya Sato","Senior Technical Adviser","control and Co-operation Division Global Environmental Department","Environment Agency",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Masutaro Urata","First Secretary",NA,"Embassy of Japan Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Norio Mitsuya","First Secretary",NA,"Embassy of Japan Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Dun Okumura","Director","Global Environmental Affairs office","Ministry of International Trade and Industry",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Hidemichi Takahashi","Deputy Director","Office of Pollution Control and Environment Protection Minister's Secretariat","Ministry of Agriculture Forestry and Fisheries",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Yasyhiro Shimizu","First Secretary",NA,"Embassy of Japan Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Hiroaki Ishii","First Secretary",NA,"Embassy of Japan Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Masayuki Yamashita","First Secretary",NA,"Embassy of Japan Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Tatsuo Arai","Assistant Director","Economic Affairs Division United Nations Bureau","Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Masahiko Fujihara","Deputy Director","Global Environmental Affairs Office","Ministry of International Trade and Industry",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Noboru Goto",NA,"Control and Co-operation Division Global Environmental Department","Environment Agency",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Hiroyuki Oono","Third Secretary",NA,"Embassy of Japan Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Kazuto Suda",NA,"Global Environmental Affairs Division United Nations Bureau","Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Akiharu Fujimori","Manager","Global Industrial and Social Progress Research Institute Director of Representative Office in Washington D.C","New Energy and Industrial Technology Development Organization",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,740,"JPN"
"Parties","Kenya","HE Mr","Michael Okeyo","Ambassador Extraordinary and Plenipotentiary Permanent Representative of the Mission of Kenya to the United Nations, New York",NA,"Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","HE Mr","Joseph Muliro","Assistant Minister",NA,"Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","HE Mr","D. Afande","Ambassador",NA,"Embassy of the Republic of Kenya Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","Mr","Robert K. Gathungu","Counsellor",NA,"Permanent Mission of Kenya to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","Mr","J. K. Nujihia","Deputy Director","Meteorological Department",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","Ms","R. Amadi",NA,"Attorney-General's Chamber","Government of Kenya",0,1991,"INC 1","Washington DC",1,0,0,0,1,0,501,"KEN"
"Parties","Kiribati","Mr","Nakibae Teuatabo","Secretary",NA,"Ministry for Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,946,"KIR"
"Parties","Kuwait","Mr","Dharar A. Razzooqi","Director","International organizations","Ministry of Foreign Affairs Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,690,"KWT"
"Parties","Kuwait","Mr","Nasser Al-Sabeeh","Second Secretary",NA,"Permanent Mission of Kuwait to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,690,"KWT"
"Parties","Lesotho","Mr","P. Sejanamane","Director of Sectoral Planning, Head of the Delegation",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,570,"LSO"
"Parties","Lesotho","Mr","Jerry Letsie","Political Counsellor",NA,"Embassy of Lesotho Washington D.c",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,570,"LSO"
"Parties","Lesotho","Mr","N. Makoetje","Economic Counsellor",NA,"Permanent Mission of Lesotho to the United Nations",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,570,"LSO"
"Parties","Malaysia","HE","Dato' Mohd. Yusof Hitam","Ambassador and Permanent Representative of Malaysia to the United Nations Geneva",NA,"Head of the Delegation",0,1991,"INC 1","Washington DC",NA,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Mr","Hussein Haniff","First Secretary",NA,"Permanent Mission of Malaysia to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Mr","Amdan Mohd. Dain","Senior Federal counsel","Attorney-General's Chambers",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Mr","Chow Kok Kee","Deputy Director",NA,"Meteorological Service Department",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,820,"MYS"
"Parties","Malaysia",NA,"Raja Nazrin Raja Aznam","Second Secretary","Embassy of Malaysia Washington D.C",NA,0,1991,"INC 1","Washington DC",NA,0,0,0,1,0,820,"MYS"
"Parties","Malta","HE Mr","David Attard","Ambassador Head of the Delegation",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,338,"MLT"
"Parties","Malta","Mr","Alfred Falzon","First Secretary",NA,"Embassy of Malta Washington D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,338,"MLT"
"Parties","Malta","Mx","Anthony Borg","First Secretary",NA,"Ministry of Foreign Affairs and Justice",0,1991,"INC 1","Washington DC",NA,0,0,0,1,0,338,"MLT"
"Parties","Marshall Islands","HE Mr","Wilfred I. Kendall","Ambassador, Head of the Delegation","Embassy of the Republic of the Marshall Islands Washington D.C",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,983,"MHL"
"Parties","Marshall Islands","Mr","Peter R. Rosenblatt","Legal Counsel",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,983,"MHL"
"Parties","Marshall Islands","Mr","Kasuo Helgenberge","General Manager",NA,"Marshall Islands Environmental Protection Authority",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,983,"MHL"
"Parties","Marshall Islands","Ms","Holly Barker",NA,NA,NA,0,1991,"INC 1","Washington DC",1,0,0,0,1,0,983,"MHL"
"Parties","Mexico","Sr","Edmundo De Alba","Executive Coordinator of the National Ecology Commission, Head of the Delegation","Secretary of Urban Development and Ecology",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,70,"MEX"
"Parties","Mexico","Sr","Victor Litchinger","coordinator of Natural Resources and Environment","Secretary of Foreign Relations",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,70,"MEX"
"Parties","Mexico","Sra","Patricia Lagrange","General Coordinator of International Affairs","Secretariat of Urban Development and Ecology",NA,0,1991,"INC 1","Washington DC",1,0,0,0,1,0,70,"MEX"
"Parties","Mexico","Sra","Diana Ponce","International Law Coordinator Legal Consulting","Secretary of Foreign Relations",NA,0,1991,"INC 1","Washington DC",1,0,0,0,1,0,70,"MEX"
"Parties","Mexico","Sra","Maria Teresa Straffon","Segunda Secretaria",NA,"Mexican Embassy in the United States",0,1991,"INC 1","Washington DC",1,0,0,0,1,0,70,"MEX"
"Parties","Mexico","Sra","Marcela Serrato","Director General para Política Energética","Secretary of Energy","Mines and Parastatal Industry",0,1991,"INC 1","Washington DC",1,0,0,0,1,0,70,"MEX"
"Parties","Micronesia (Federated States of)","Mr","Ringlen P. Ringlen","Deputy Chief of Mission",NA,"Embassy of the Federated States of Micronesia Washington D.c",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,987,"FSM"
"Parties","Micronesia (Federated States of)","Mr","James Stovall",NA,NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,987,"FSM"
"Parties","Mongolia","Mr","Gendengiin Nyamdo","Head of the Delegation","Embassy of Mongolia Washington D.C",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,712,"MNG"
"Parties","Mongolia","Mr","Sodnomyn Tolya",NA,NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,712,"MNG"
"Parties","Morocco","M","Said Najti","Professor of environmental engineering Advisor",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,600,"MAR"
"Parties","Morocco","M","Tayeb Raouf","First economic secretary",NA,"Moroccan Embassy Washington D.C. D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,600,"MAR"
"Parties","Myanmar","Mr","Ye Myint","First Secretary",NA,"Permanent Mission of Myanmar to the United Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,775,"MMR"
"Parties","Nauru","Mr","W. Jackson Davis","Science Adviser Executive Director",NA,"Environmental Studies Institute",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,970,"NRU"
"Parties","Netherlands","HE Mr","J.f. Boddens Hosang","ambassador Extraordinary and Plenipotentiary Permanent Representative of the Netherlands to the United Nations Geneva",NA,"Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","W.j. Kakebeeke","Director for International Environmental Affairs","Deputy Head of the Delegation","Ministry of Housing Physical Planning and Environment",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","P. Vellinga","Director of the Division","Air Quality Climate Changes and Acidification","Ministry of Housing Physical Planning and Environment",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Df.w.t. Pietermaat","Ministry of Economic Affairs, Environmental Coordinator","Director-General for Energy",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","P.p. Van Wulfften Palthe",NA,"International Organizations Department","Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","I.g. Roos",NA,"Economic Co-operation Department","Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","A.p. Baede","Staff member and co-ordinator of Climate Policy",NA,"Royal Netherlands Meteorological Institute",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","W.v. Kennedy","Ministry of Foreign Affairs","Environment Programme","Directorate-General for Development Co-operation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","B. Metz","Counsellor for Health and Environment",NA,"Royal Netherlands Embassy Washington D.C. D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","E.v. Sjerp","Counsellor for Transportation and Environmental Projects",NA,"Royal Netherlands Embassy Washington D.C. D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","G.c.d. Van Hekke","Attache for Transportation and Environmental Protection",NA,"Royal Netherlands Embassy Washington D.C. D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","R. Ch. Hernaus","Ministry of Housing Physical Planning and the Environment","Climate Change Division","Directorate-General for Environment Protection Air Directorate",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,210,"NLD"
"Parties","New Zealand","Ms","Suzanne Blumhardt","Director","Environment Division","Ministry of External Relations and Trade",0,1991,"INC 1","Washington DC",1,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Ms","Jane Von Dadelszen","Climate Change Coordinator",NA,"Ministry for the Environment",0,1991,"INC 1","Washington DC",1,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Mr","Nigel Fyfe","First Secretary",NA,"Permanent Mission of New Zealand to the united Nations New York",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Mr","David Taylor","Second Secretary",NA,"Embassy of New Zealand Washington D.C. D.C",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Ms","Karen Cunliffe",NA,NA,NA,0,1991,"INC 1","Washington DC",1,0,0,0,1,0,920,"NZL"
"Parties","Nicaragua","Sr","Patricio Jerez","vice Minister",NA,"Institute of Natural Resources and the Environment",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,93,"NIC"
"Parties","Nigeria","Mr","Joseph A. Adejokun","Director",NA,"Meteorological Services",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,475,"NGA"
"Parties","Norway","Mr","Oddmund Graham","Secretary-General",NA,"Ministry of the Environment Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Ms","Kare Bryn","Director-General",NA,"Ministry of Foreign Affairs Deputy Head of the Delegation",0,1991,"INC 1","Washington DC",1,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Jan Thompson","Director-General",NA,"Ministry of the Environment Alternate Deputy Head of the Delegation",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Kjell Myhren","Deputy Director-General",NA,"Ministry of Finance",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Per Bakken","Senior Engineer",NA,"Ministry of the Environment",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Svein Aass","Advisor",NA,"Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Eivind Tandberg","Advisor",NA,"Ministry of Finance",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Jens Eikaas","Senior Executive Officer",NA,"Ministry of Foreign Affairs",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Halfdan Wiig","Senior Executive officer",NA,"Ministry of Energy and Petroleum",0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Ted Hanisch","Director","Centre for International Climate and Energy Research",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,385,"NOR"
"Parties","Pakistan","Mr","Shaukat Umer","Deputy Permanent Representative of pakistan to the United Nations, New York",NA,NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,770,"PAK"
"Parties","Pakistan","Mrs","Zehra Akbari",NA,"Embassy of Pakistan Washington D.C",NA,0,1991,"INC 1","Washington DC",1,0,0,0,1,0,770,"PAK"
"Parties","Panama","HE Sr","Enrique De Obarrio","Head of the Delegation","Permanent Mission of Panama to the Organization of American States",NA,0,1991,"INC 1","Washington DC",0,0,0,0,1,0,95,"PNA"
